METAPOPULATION MODEL results; Date=8/5/2023 Time=13:25:02
===========================================================
B20




   35 populations (35 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       74     338.00     410.48     439.97     469.46     549.00
       75     338.00     407.58     438.52     469.46     544.00
       76     343.00     406.87     438.32     469.77     553.00
       77     341.00     406.06     438.31     470.57     555.00
       78     326.00     405.14     437.21     469.27     554.00
       79     338.00     406.54     437.63     468.71     532.00
       80     332.00     406.92     437.87     468.82     534.00
       81     339.00     407.20     438.74     470.29     544.00
       82     320.00     405.78     436.87     467.96     537.00
       83     312.00     406.31     437.24     468.18     539.00
       84     330.00     405.86     436.52     467.18     533.00
       85     317.00     405.56     436.80     468.05     540.00
       86     330.00     405.53     436.29     467.04     528.00
       87     348.00     404.24     434.71     465.18     523.00
       88     335.00     404.02     434.84     465.67     550.00
       89     327.00     404.47     434.57     464.67     528.00
       90     324.00     403.87     434.35     464.82     542.00
       91     337.00     404.85     434.87     464.89     534.00
       92     337.00     403.12     433.86     464.60     549.00
       93     348.00     402.68     434.11     465.55     544.00
       94     325.00     402.57     434.43     466.29     540.00
       95     313.00     402.87     433.48     464.08     546.00
       96     307.00     401.32     432.02     462.73     508.00
       97     317.00     401.50     431.92     462.34     540.00
       98     314.00     401.22     432.43     463.64     540.00
       99     310.00     402.24     432.06     461.88     519.00
      100     332.00     402.21     432.16     462.11     516.00

                    Percentiles of final total abundance
               5th       25th       50th       75th       95th 
      100     384.95     411.00     432.00     452.00     482.00

Trajectory summary (Population 1: Pop 1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      37.00      37.00      37.00      37.00      37.00
        1      26.00      38.62      45.30      51.97      65.00
        2      24.00      43.65      53.08      62.52      85.00
        3      26.00      48.97      59.75      70.52      90.00
        4      28.00      52.81      64.09      75.37     107.00
        5      32.00      56.26      67.54      78.82     106.00
        6      34.00      57.56      68.82      80.08     111.00
        7      35.00      59.28      70.54      81.80     107.00
        8      38.00      60.84      71.84      82.85     109.00
        9      31.00      61.31      72.25      83.19     110.00
       10      37.00      61.96      73.13      84.30     112.00
       11      40.00      62.42      73.39      84.35     111.00
       12      37.00      62.75      73.57      84.38     112.00
       13      40.00      62.22      73.57      84.92     108.00
       14      41.00      62.34      73.34      84.34     109.00
       15      34.00      62.71      73.65      84.59     105.00
       16      33.00      63.02      73.94      84.87     111.00
       17      42.00      63.40      73.88      84.36     105.00
       18      36.00      63.08      73.91      84.75     112.00
       19      46.00      62.55      73.42      84.30     106.00
       20      38.00      62.51      73.30      84.08     103.00
       21      39.00      62.78      73.50      84.22     107.00
       22      40.00      62.47      73.38      84.29     107.00
       23      40.00      62.56      73.31      84.06     112.00
       24      36.00      62.52      73.31      84.11     113.00
       25      44.00      62.73      73.32      83.90     107.00
       26      40.00      63.08      73.46      83.85     105.00
       27      38.00      62.50      73.27      84.05     103.00
       28      36.00      61.97      72.96      83.95     107.00
       29      43.00      62.52      73.38      84.24     106.00
       30      41.00      62.57      73.44      84.31     110.00
       31      39.00      62.75      73.82      84.89     117.00
       32      38.00      62.89      73.48      84.06     106.00
       33      31.00      62.53      73.01      83.50     102.00
       34      40.00      62.50      73.14      83.78     107.00
       35      35.00      62.49      73.22      83.96     109.00
       36      42.00      62.75      73.27      83.80     111.00
       37      41.00      63.13      73.59      84.05     116.00
       38      44.00      62.72      73.35      83.98     108.00
       39      37.00      63.15      73.54      83.94     117.00
       40      44.00      62.80      73.60      84.40     104.00
       41      46.00      63.62      74.18      84.74     111.00
       42      38.00      63.18      73.86      84.53     110.00
       43      36.00      62.88      73.53      84.18     115.00
       44      38.00      63.07      73.98      84.89     116.00
       45      42.00      63.17      74.10      85.03     108.00
       46      39.00      63.24      73.95      84.65     114.00
       47      38.00      62.95      73.74      84.53     107.00
       48      33.00      63.18      73.91      84.63     109.00
       49      35.00      62.54      73.31      84.08     107.00
       50      33.00      62.28      73.25      84.21     116.00
       51      38.00      62.97      73.80      84.62     111.00
       52      44.00      63.43      73.92      84.40     116.00
       53      43.00      63.04      74.00      84.95     111.00
       54      38.00      62.91      73.89      84.87     119.00
       55      40.00      62.97      73.67      84.36     110.00
       56      39.00      62.72      73.13      83.55     112.00
       57      38.00      62.96      73.25      83.54     107.00
       58      37.00      62.40      73.32      84.24     106.00
       59      37.00      62.40      73.50      84.60     106.00
       60      40.00      62.35      73.44      84.53     112.00
       61      36.00      62.64      73.25      83.87     103.00
       62      36.00      63.29      73.94      84.58     111.00
       63      44.00      63.40      74.04      84.67     107.00
       64      42.00      63.04      73.87      84.69     107.00
       65      45.00      62.86      73.46      84.06     110.00
       66      46.00      62.98      73.72      84.46     106.00
       67      46.00      62.63      73.81      84.99     114.00
       68      41.00      63.07      73.97      84.88     115.00
       69      45.00      62.86      74.03      85.21     113.00
       70      44.00      62.95      73.58      84.21     112.00
       71      44.00      63.09      74.10      85.11     109.00
       72      38.00      62.83      73.89      84.96     112.00
       73      42.00      63.35      74.06      84.78     110.00
       74      40.00      63.09      73.84      84.60     107.00
       75      42.00      62.23      73.16      84.09     116.00
       76      44.00      62.92      73.85      84.78     141.00
       77      47.00      62.69      73.58      84.48     115.00
       78      43.00      62.52      73.18      83.84     107.00
       79      45.00      62.69      73.25      83.82     107.00
       80      45.00      62.95      73.89      84.84     108.00
       81      40.00      62.97      73.93      84.88     111.00
       82      43.00      62.77      73.69      84.60     111.00
       83      40.00      62.81      73.77      84.73     108.00
       84      39.00      62.95      73.75      84.56     105.00
       85      41.00      63.19      74.21      85.23     112.00
       86      42.00      62.73      73.46      84.19     108.00
       87      44.00      63.48      73.83      84.17     111.00
       88      41.00      63.41      73.99      84.57     108.00
       89      40.00      63.09      74.00      84.92     116.00
       90      41.00      62.41      73.59      84.77     109.00
       91      37.00      62.85      73.73      84.61     113.00
       92      38.00      62.97      74.06      85.15     110.00
       93      40.00      62.92      74.11      85.30     108.00
       94      41.00      62.85      74.09      85.33     108.00
       95      35.00      63.07      73.99      84.92     114.00
       96      43.00      62.92      74.01      85.10     108.00
       97      43.00      62.55      73.48      84.40     108.00
       98      38.00      62.75      73.65      84.55     113.00
       99      35.00      62.93      73.98      85.03     106.00
      100      41.00      62.98      73.95      84.91     116.00

Trajectory summary (Population 2: Pop 2)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      13.00      13.00      13.00      13.00      13.00
        1       6.00      12.16      16.04      19.92      28.00
        2       2.00      12.85      18.51      24.16      38.00
        3       3.00      14.26      20.42      26.58      39.00
        4       2.00      14.94      21.39      27.85      51.00
        5       1.00      15.30      22.02      28.75      46.00
        6       2.00      16.10      22.77      29.45      44.00
        7       1.00      16.17      23.05      29.92      47.00
        8       0.00      16.31      22.92      29.53      46.00
        9       0.00      16.84      23.39      29.94      46.00
       10       0.00      16.82      23.26      29.69      44.00
       11       0.00      17.30      23.85      30.41      44.00
       12       0.00      17.28      23.69      30.11      46.00
       13       0.00      17.18      23.67      30.16      46.00
       14       0.00      17.40      23.75      30.11      44.00
       15       0.00      17.28      23.82      30.35      47.00
       16       0.00      17.02      23.46      29.90      45.00
       17       0.00      17.09      23.55      30.01      44.00
       18       0.00      16.91      23.38      29.84      42.00
       19       0.00      16.87      23.32      29.76      46.00
       20       0.00      16.71      23.25      29.80      45.00
       21       0.00      17.01      23.48      29.95      50.00
       22       0.00      17.25      23.59      29.94      42.00
       23       0.00      17.22      23.70      30.17      48.00
       24       0.00      17.10      23.53      29.96      42.00
       25       0.00      17.18      23.48      29.78      44.00
       26       0.00      17.31      23.59      29.87      43.00
       27       0.00      17.10      23.56      30.01      48.00
       28       0.00      16.95      23.35      29.74      43.00
       29       0.00      17.45      23.67      29.89      46.00
       30       0.00      17.29      23.66      30.03      43.00
       31       0.00      17.06      23.74      30.41      47.00
       32       0.00      17.12      23.71      30.30      49.00
       33       0.00      17.37      23.90      30.42      44.00
       34       0.00      16.85      23.57      30.29      47.00
       35       0.00      16.73      23.32      29.91      46.00
       36       0.00      17.23      23.66      30.10      44.00
       37       0.00      17.18      23.61      30.04      45.00
       38       0.00      17.25      23.66      30.06      42.00
       39       0.00      17.37      23.87      30.37      45.00
       40       0.00      17.41      23.84      30.28      46.00
       41       0.00      17.40      23.60      29.81      43.00
       42       0.00      17.09      23.52      29.95      50.00
       43       0.00      17.22      23.64      30.07      42.00
       44       0.00      17.41      23.70      29.99      44.00
       45       0.00      17.43      23.82      30.21      44.00
       46       0.00      17.54      23.85      30.16      46.00
       47       0.00      17.44      23.85      30.26      45.00
       48       0.00      17.56      23.91      30.26      47.00
       49       0.00      17.34      23.59      29.84      46.00
       50       0.00      17.53      23.87      30.20      50.00
       51       0.00      17.37      23.57      29.77      51.00
       52       0.00      17.31      23.61      29.91      43.00
       53       0.00      17.10      23.52      29.95      42.00
       54       0.00      17.01      23.56      30.10      43.00
       55       0.00      17.03      23.63      30.23      51.00
       56       0.00      17.18      23.53      29.88      42.00
       57       0.00      17.46      23.87      30.28      44.00
       58       0.00      17.29      23.67      30.06      48.00
       59       0.00      16.95      23.30      29.66      43.00
       60       0.00      17.01      23.42      29.82      47.00
       61       0.00      17.30      23.73      30.15      44.00
       62       0.00      17.53      23.81      30.09      47.00
       63       0.00      17.36      23.56      29.77      48.00
       64       0.00      17.54      23.67      29.81      48.00
       65       0.00      17.32      23.63      29.94      47.00
       66       0.00      17.30      23.59      29.88      43.00
       67       0.00      17.09      23.65      30.21      46.00
       68       0.00      17.09      23.68      30.28      47.00
       69       0.00      17.16      23.48      29.81      46.00
       70       0.00      17.49      23.59      29.70      41.00
       71       0.00      17.34      23.42      29.50      45.00
       72       0.00      17.25      23.61      29.97      44.00
       73       0.00      17.23      23.67      30.11      47.00
       74       0.00      17.40      23.76      30.12      45.00
       75       0.00      17.44      23.60      29.75      46.00
       76       0.00      17.15      23.54      29.93      52.00
       77       0.00      17.33      23.57      29.80      42.00
       78       0.00      16.97      23.50      30.02      44.00
       79       0.00      17.05      23.44      29.84      48.00
       80       0.00      16.91      23.35      29.80      45.00
       81       0.00      17.08      23.37      29.66      42.00
       82       0.00      17.25      23.69      30.14      46.00
       83       0.00      17.35      23.89      30.43      46.00
       84       0.00      17.48      23.88      30.28      43.00
       85       0.00      17.53      23.85      30.16      46.00
       86       0.00      17.52      23.85      30.18      50.00
       87       0.00      17.07      23.37      29.67      43.00
       88       0.00      17.19      23.43      29.67      45.00
       89       0.00      17.17      23.70      30.22      44.00
       90       0.00      17.05      23.50      29.94      45.00
       91       0.00      16.46      23.21      29.96      43.00
       92       0.00      16.34      23.29      30.24      45.00
       93       0.00      16.76      23.60      30.44      45.00
       94       0.00      16.87      23.52      30.16      46.00
       95       0.00      16.98      23.57      30.16      52.00
       96       0.00      17.00      23.44      29.89      41.00
       97       0.00      16.74      23.39      30.04      45.00
       98       0.00      16.63      23.52      30.40      45.00
       99       0.00      16.57      23.27      29.97      43.00
      100       0.00      16.49      23.17      29.84      46.00

Trajectory summary (Population 3: Pop 3)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.17       1.32       2.46       6.00
        2       0.00      -0.17       1.36       2.88       8.00
        3       0.00      -0.45       1.36       3.16       9.00
        4       0.00      -0.54       1.24       3.02      12.00
        5       0.00      -0.59       1.14       2.88       9.00
        6       0.00      -0.70       1.01       2.73      10.00
        7       0.00      -0.78       0.96       2.71       9.00
        8       0.00      -0.79       0.89       2.58       9.00
        9       0.00      -0.82       0.77       2.37      11.00
       10       0.00      -0.84       0.69       2.22      10.00
       11       0.00      -0.81       0.61       2.04      10.00
       12       0.00      -0.87       0.58       2.04      10.00
       13       0.00      -0.82       0.50       1.82       9.00
       14       0.00      -0.84       0.44       1.72      13.00
       15       0.00      -0.82       0.41       1.65       8.00
       16       0.00      -0.77       0.35       1.47       8.00
       17       0.00      -0.77       0.32       1.41       9.00
       18       0.00      -0.71       0.28       1.27       8.00
       19       0.00      -0.71       0.26       1.23       9.00
       20       0.00      -0.70       0.23       1.17       8.00
       21       0.00      -0.72       0.21       1.14      10.00
       22       0.00      -0.71       0.20       1.12       8.00
       23       0.00      -0.67       0.17       1.02       9.00
       24       0.00      -0.64       0.16       0.96       7.00
       25       0.00      -0.66       0.15       0.95       9.00
       26       0.00      -0.54       0.11       0.77       8.00
       27       0.00      -0.54       0.11       0.76       8.00
       28       0.00      -0.50       0.09       0.67      11.00
       29       0.00      -0.49       0.09       0.67       6.00
       30       0.00      -0.54       0.09       0.72       8.00
       31       0.00      -0.42       0.07       0.55       6.00
       32       0.00      -0.39       0.06       0.50       7.00
       33       0.00      -0.38       0.06       0.50       6.00
       34       0.00      -0.31       0.05       0.41       5.00
       35       0.00      -0.33       0.04       0.42       5.00
       36       0.00      -0.45       0.05       0.55       9.00
       37       0.00      -0.43       0.05       0.53       9.00
       38       0.00      -0.42       0.05       0.51       6.00
       39       0.00      -0.46       0.05       0.55      10.00
       40       0.00      -0.36       0.04       0.44       7.00
       41       0.00      -0.39       0.04       0.47       7.00
       42       0.00      -0.23       0.02       0.28       5.00
       43       0.00      -0.23       0.02       0.27       5.00
       44       0.00      -0.23       0.02       0.27       4.00
       45       0.00      -0.22       0.02       0.26       4.00
       46       0.00      -0.20       0.02       0.23       5.00
       47       0.00      -0.22       0.02       0.26       6.00
       48       0.00      -0.21       0.02       0.24       4.00
       49       0.00      -0.16       0.01       0.18       4.00
       50       0.00      -0.21       0.01       0.24       6.00
       51       0.00      -0.11       0.01       0.12       3.00
       52       0.00      -0.13       0.01       0.14       3.00
       53       0.00      -0.06       0.00       0.07       2.00
       54       0.00      -0.09       0.00       0.10       3.00
       55       0.00      -0.09       0.00       0.10       3.00
       56       0.00      -0.06       0.00       0.07       2.00
       57       0.00      -0.03       0.00       0.03       1.00
       58       0.00      -0.03       0.00       0.03       1.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 4: Pop 4)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      10.00      10.00      10.00      10.00      10.00
        1       2.00       8.67      12.14      15.61      24.00
        2       2.00       9.07      13.89      18.70      30.00
        3       2.00       9.56      14.87      20.19      32.00
        4       1.00      10.17      15.58      20.99      32.00
        5       1.00      10.61      16.34      22.06      35.00
        6       1.00      10.84      16.43      22.02      38.00
        7       0.00      10.73      16.78      22.84      37.00
        8       0.00      11.21      17.06      22.90      38.00
        9       0.00      11.46      17.28      23.11      39.00
       10       0.00      11.51      17.32      23.12      35.00
       11       0.00      11.53      17.27      23.02      40.00
       12       0.00      11.45      17.16      22.87      39.00
       13       0.00      11.44      17.12      22.80      39.00
       14       0.00      11.64      17.21      22.77      32.00
       15       0.00      11.59      17.21      22.83      35.00
       16       0.00      11.61      17.31      23.01      38.00
       17       0.00      11.62      17.32      23.02      35.00
       18       0.00      11.49      17.48      23.47      35.00
       19       0.00      11.67      17.43      23.18      38.00
       20       0.00      11.63      17.31      22.99      36.00
       21       0.00      11.73      17.40      23.08      36.00
       22       0.00      11.71      17.51      23.32      36.00
       23       0.00      11.67      17.51      23.34      35.00
       24       0.00      11.32      17.21      23.10      38.00
       25       0.00      11.23      17.03      22.83      35.00
       26       0.00      11.38      17.33      23.28      34.00
       27       0.00      11.29      17.20      23.11      36.00
       28       0.00      11.13      17.16      23.18      35.00
       29       0.00      11.44      17.21      22.99      37.00
       30       0.00      11.47      17.26      23.05      35.00
       31       0.00      11.33      17.43      23.52      41.00
       32       0.00      11.33      17.33      23.34      38.00
       33       0.00      11.36      17.29      23.23      35.00
       34       0.00      11.28      17.37      23.46      36.00
       35       0.00      11.33      17.39      23.45      38.00
       36       0.00      11.24      17.27      23.30      36.00
       37       0.00      10.90      17.04      23.19      37.00
       38       0.00      10.98      16.89      22.81      35.00
       39       0.00      11.10      17.22      23.34      35.00
       40       0.00      11.22      17.25      23.29      35.00
       41       0.00      10.81      16.86      22.91      38.00
       42       0.00      10.67      16.95      23.22      37.00
       43       0.00      10.88      17.12      23.36      35.00
       44       0.00      10.88      16.87      22.86      37.00
       45       0.00      10.86      16.79      22.71      34.00
       46       0.00      10.90      16.88      22.87      35.00
       47       0.00      10.86      17.02      23.17      36.00
       48       0.00      10.82      16.81      22.80      36.00
       49       0.00      10.46      16.70      22.95      38.00
       50       0.00      11.02      16.98      22.93      36.00
       51       0.00      10.96      17.04      23.11      39.00
       52       0.00      10.75      16.84      22.93      35.00
       53       0.00      10.60      16.80      22.99      39.00
       54       0.00      10.64      16.95      23.27      41.00
       55       0.00      10.49      16.82      23.16      37.00
       56       0.00      10.75      16.93      23.12      33.00
       57       0.00      10.80      16.93      23.06      33.00
       58       0.00      10.59      16.75      22.91      34.00
       59       0.00      10.78      17.10      23.42      36.00
       60       0.00      10.38      16.95      23.53      39.00
       61       0.00      10.63      17.09      23.56      39.00
       62       0.00      10.92      17.18      23.44      36.00
       63       0.00      10.71      17.00      23.29      36.00
       64       0.00      11.04      17.31      23.59      41.00
       65       0.00      11.12      17.34      23.57      37.00
       66       0.00      11.05      17.29      23.54      37.00
       67       0.00      10.97      17.12      23.26      34.00
       68       0.00      10.98      17.16      23.33      37.00
       69       0.00      10.73      17.03      23.34      43.00
       70       0.00      10.82      17.16      23.50      35.00
       71       0.00      10.88      17.15      23.43      39.00
       72       0.00      10.75      17.04      23.32      37.00
       73       0.00      10.60      17.08      23.56      38.00
       74       0.00      10.65      17.12      23.59      37.00
       75       0.00      10.53      16.92      23.31      35.00
       76       0.00      10.44      16.68      22.93      39.00
       77       0.00      10.64      16.97      23.31      35.00
       78       0.00      10.51      16.76      23.01      34.00
       79       0.00      10.52      16.72      22.93      36.00
       80       0.00      10.61      16.82      23.04      33.00
       81       0.00      10.71      17.04      23.37      35.00
       82       0.00      10.55      17.15      23.75      36.00
       83       0.00      10.32      16.87      23.42      38.00
       84       0.00      10.63      16.91      23.19      42.00
       85       0.00      10.58      16.94      23.30      37.00
       86       0.00      10.49      16.98      23.48      37.00
       87       0.00      10.52      16.92      23.31      36.00
       88       0.00      10.45      16.90      23.34      37.00
       89       0.00      10.27      16.66      23.06      34.00
       90       0.00      10.27      16.68      23.10      35.00
       91       0.00      10.25      16.70      23.14      35.00
       92       0.00      10.39      16.92      23.45      35.00
       93       0.00      10.30      16.83      23.36      35.00
       94       0.00      10.25      16.91      23.57      38.00
       95       0.00      10.36      16.73      23.09      35.00
       96       0.00      10.43      16.96      23.49      39.00
       97       0.00      10.42      16.97      23.51      36.00
       98       0.00      10.52      16.85      23.18      36.00
       99       0.00      10.27      16.76      23.26      35.00
      100       0.00      10.08      16.77      23.45      37.00

Trajectory summary (Population 5: Pop 5)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       5.00       5.00       5.00       5.00       5.00
        1       0.00       3.57       5.97       8.37      15.00
        2       0.00       3.37       6.60       9.84      19.00
        3       0.00       3.28       6.84      10.40      20.00
        4       0.00       3.12       6.97      10.83      18.00
        5       0.00       3.09       7.05      11.01      18.00
        6       0.00       2.88       6.99      11.11      22.00
        7       0.00       2.94       6.93      10.93      19.00
        8       0.00       2.74       6.89      11.04      22.00
        9       0.00       2.67       6.78      10.88      23.00
       10       0.00       2.48       6.73      10.98      22.00
       11       0.00       2.35       6.57      10.79      21.00
       12       0.00       2.33       6.51      10.69      21.00
       13       0.00       2.16       6.48      10.80      21.00
       14       0.00       2.01       6.42      10.83      22.00
       15       0.00       2.10       6.55      10.99      24.00
       16       0.00       1.99       6.49      11.00      21.00
       17       0.00       1.94       6.45      10.96      20.00
       18       0.00       1.84       6.32      10.80      20.00
       19       0.00       1.67       6.16      10.65      19.00
       20       0.00       1.50       6.10      10.69      19.00
       21       0.00       1.40       5.97      10.55      21.00
       22       0.00       1.33       5.80      10.28      21.00
       23       0.00       1.33       5.86      10.39      21.00
       24       0.00       1.26       5.98      10.70      21.00
       25       0.00       1.26       5.92      10.58      21.00
       26       0.00       1.17       5.80      10.44      20.00
       27       0.00       1.15       5.80      10.44      19.00
       28       0.00       0.96       5.62      10.28      20.00
       29       0.00       0.87       5.60      10.33      21.00
       30       0.00       0.84       5.62      10.40      20.00
       31       0.00       0.79       5.50      10.21      21.00
       32       0.00       0.67       5.31       9.95      20.00
       33       0.00       0.62       5.31      10.00      19.00
       34       0.00       0.53       5.36      10.20      21.00
       35       0.00       0.42       5.25      10.08      19.00
       36       0.00       0.41       5.31      10.21      21.00
       37       0.00       0.38       5.22      10.06      20.00
       38       0.00       0.34       4.97       9.59      19.00
       39       0.00       0.24       4.91       9.57      19.00
       40       0.00       0.20       4.96       9.71      20.00
       41       0.00       0.12       4.95       9.78      18.00
       42       0.00       0.03       4.84       9.65      23.00
       43       0.00       0.00       4.68       9.37      19.00
       44       0.00       0.02       4.70       9.38      18.00
       45       0.00      -0.09       4.53       9.14      17.00
       46       0.00      -0.20       4.48       9.15      19.00
       47       0.00      -0.22       4.41       9.05      19.00
       48       0.00      -0.34       4.37       9.07      23.00
       49       0.00      -0.35       4.26       8.86      19.00
       50       0.00      -0.40       4.23       8.86      21.00
       51       0.00      -0.45       4.25       8.94      22.00
       52       0.00      -0.46       4.31       9.09      21.00
       53       0.00      -0.54       4.26       9.05      20.00
       54       0.00      -0.60       4.17       8.95      21.00
       55       0.00      -0.59       4.03       8.65      20.00
       56       0.00      -0.66       4.05       8.75      20.00
       57       0.00      -0.68       3.97       8.62      20.00
       58       0.00      -0.71       3.92       8.56      20.00
       59       0.00      -0.75       3.90       8.55      20.00
       60       0.00      -0.75       3.88       8.51      19.00
       61       0.00      -0.85       3.89       8.63      19.00
       62       0.00      -0.87       3.82       8.50      20.00
       63       0.00      -0.84       3.78       8.39      18.00
       64       0.00      -0.87       3.74       8.35      23.00
       65       0.00      -0.90       3.78       8.46      19.00
       66       0.00      -0.96       3.76       8.48      23.00
       67       0.00      -0.95       3.70       8.36      23.00
       68       0.00      -0.93       3.69       8.31      19.00
       69       0.00      -1.01       3.69       8.39      18.00
       70       0.00      -0.99       3.59       8.17      20.00
       71       0.00      -1.02       3.50       8.02      20.00
